0,RandomForest,0,0.511905,0.591743,0.548936
1,RandomForest,1,0.616197,0.714286,0.661626
2,RandomForest,2,0.676056,0.580645,0.624729
3,RandomForest,3,0.652850,0.545455,0.594340
4,RandomForest,4,1.000000,1.000000,1.000000
5,RandomForest,0,0.533784,0.661088,0.590654
6,RandomForest,1,0.642023,0.708155,0.673469
7,RandomForest,2,0.747368,0.565737,0.643991
8,RandomForest,3,0.635945,0.582278,0.607930
9,RandomForest,4,1.000000,1.000000,1.000000
10,RandomForest,0,0.618852,0.616327,0.617587
11,RandomForest,1,0.621019,0.773810,0.689046
12,RandomForest,2,0.652174,0.619266,0.635294
13,RandomForest,3,0.747664,0.606061,0.669456
14,RandomForest,4,1.000000,1.000000,1.000000
15,RandomForest,0,0.546713,0.639676,0.589552
16,RandomForest,1,0.619565,0.712500,0.662791
17,RandomForest,2,0.712329,0.629032,0.668094
18,RandomForest,3,0.657303,0.515419,0.577778
19,RandomForest,4,1.000000,1.000000,1.000000
20,RandomForest,0,0.552995,0.478088,0.512821
21,RandomForest,1,0.526946,0.765217,0.624113
22,RandomForest,2,0.758427,0.574468,0.653753
23,RandomForest,3,0.649123,0.614108,0.631130
24,RandomForest,4,1.000000,1.000000,1.000000
25,SVM,0,0.362903,0.206422,0.263158
26,SVM,1,0.297297,0.853061,0.440928
27,SVM,2,0.390244,0.064516,0.110727
28,SVM,3,0.316832,0.138528,0.192771
29,SVM,4,0.961039,0.860465,0.907975
30,SVM,0,0.273885,0.179916,0.217172
31,SVM,1,0.276596,0.836910,0.415778
32,SVM,2,0.303030,0.039841,0.070423
33,SVM,3,0.371795,0.122363,0.184127
34,SVM,4,0.933921,0.883333,0.907923
35,SVM,0,0.335443,0.216327,0.263027
36,SVM,1,0.293371,0.825397,0.432882
37,SVM,2,0.236559,0.100917,0.141479
38,SVM,3,0.468750,0.056818,0.101351
39,SVM,4,0.927885,0.873303,0.899767
40,SVM,0,0.354331,0.182186,0.240642
41,SVM,1,0.294118,0.833333,0.434783
42,SVM,2,0.342857,0.048387,0.084806
43,SVM,3,0.230216,0.140969,0.174863
44,SVM,4,0.926941,0.852941,0.888403
45,SVM,0,0.278107,0.187251,0.223810
46,SVM,1,0.272859,0.817391,0.409140
47,SVM,2,0.344262,0.089362,0.141892
48,SVM,3,0.431034,0.103734,0.167224
49,SVM,4,0.946188,0.868313,0.905579
50,NaiveBayes,0,0.151515,0.045872,0.070423
51,NaiveBayes,1,0.274194,0.832653,0.412538
52,NaiveBayes,2,0.425926,0.092742,0.152318
53,NaiveBayes,3,0.107692,0.121212,0.114053
54,NaiveBayes,4,0.973684,0.286822,0.443114
55,NaiveBayes,0,0.137255,0.029289,0.048276
56,NaiveBayes,1,0.259212,0.875536,0.400000
57,NaiveBayes,2,0.262069,0.151394,0.191919
58,NaiveBayes,3,0.027397,0.016878,0.020888
59,NaiveBayes,4,0.915493,0.270833,0.418006
60,NaiveBayes,0,0.166667,0.036735,0.060201
61,NaiveBayes,1,0.281369,0.880952,0.426513
62,NaiveBayes,2,0.219858,0.142202,0.172702
63,NaiveBayes,3,0.123894,0.053030,0.074271
64,NaiveBayes,4,0.961165,0.447964,0.611111
65,NaiveBayes,0,0.327273,0.072874,0.119205
66,NaiveBayes,1,0.275132,0.866667,0.417671
67,NaiveBayes,2,0.225352,0.129032,0.164103
68,NaiveBayes,3,0.050000,0.035242,0.041344
69,NaiveBayes,4,0.839080,0.306723,0.449231
70,NaiveBayes,0,0.245283,0.051793,0.085526
71,NaiveBayes,1,0.261378,0.873913,0.402402
72,NaiveBayes,2,0.281879,0.178723,0.218750
73,NaiveBayes,3,0.077419,0.049793,0.060606
74,NaiveBayes,4,0.891892,0.271605,0.416404
75,KNN,0,0.302326,0.417431,0.350674
76,KNN,1,0.429363,0.632653,0.511551
77,KNN,2,0.460000,0.278226,0.346734
78,KNN,3,0.400000,0.259740,0.314961
79,KNN,4,0.991597,0.914729,0.951613
80,KNN,0,0.317365,0.443515,0.369983
81,KNN,1,0.409471,0.630901,0.496622
82,KNN,2,0.464052,0.282869,0.351485
83,KNN,3,0.446154,0.244726,0.316076
84,KNN,4,0.995536,0.929167,0.961207
85,KNN,0,0.347134,0.444898,0.389982
86,KNN,1,0.423773,0.650794,0.513302
87,KNN,2,0.453333,0.311927,0.369565
88,KNN,3,0.510949,0.265152,0.349127
89,KNN,4,0.985849,0.945701,0.965358
90,KNN,0,0.359050,0.489879,0.414384
91,KNN,1,0.427746,0.616667,0.505119
92,KNN,2,0.417722,0.266129,0.325123
93,KNN,3,0.417266,0.255507,0.316940
94,KNN,4,1.000000,0.924370,0.960699
95,KNN,0,0.388013,0.490040,0.433099
96,KNN,1,0.407609,0.652174,0.501672
97,KNN,2,0.460000,0.293617,0.358442
98,KNN,3,0.477612,0.265560,0.341333
99,KNN,4,0.991342,0.942387,0.966245
100,Bagging,0,0.470588,0.550459,0.507400
101,Bagging,1,0.616236,0.681633,0.647287
102,Bagging,2,0.665116,0.576613,0.617711
103,Bagging,3,0.661692,0.575758,0.615741
104,Bagging,4,1.000000,1.000000,1.000000
105,Bagging,0,0.522968,0.619247,0.567050
106,Bagging,1,0.600000,0.695279,0.644135
107,Bagging,2,0.703125,0.537849,0.609481
