0,RandomForest,0,0.546036,0.603960,0.573539
1,RandomForest,1,0.619625,0.780556,0.690842
2,RandomForest,2,0.725363,0.606757,0.660780
3,RandomForest,3,0.759582,0.609790,0.676493
4,RandomForest,4,1.000000,1.000000,1.000000
5,RandomForest,0,0.578104,0.614184,0.595598
6,RandomForest,1,0.650058,0.777008,0.707886
7,RandomForest,2,0.716108,0.609227,0.658358
8,RandomForest,3,0.708943,0.631884,0.668199
9,RandomForest,4,1.000000,1.000000,1.000000
10,RandomForest,0,0.560096,0.634877,0.595147
11,RandomForest,1,0.620381,0.779184,0.690773
12,RandomForest,2,0.739823,0.578947,0.649573
13,RandomForest,3,0.715702,0.594780,0.649662
14,RandomForest,4,0.998582,0.998582,0.998582
15,RandomForest,0,0.580892,0.603974,0.592208
16,RandomForest,1,0.631403,0.785319,0.700000
17,RandomForest,2,0.658055,0.638643,0.648204
18,RandomForest,3,0.764065,0.571235,0.653727
19,RandomForest,4,1.000000,1.000000,1.000000
20,RandomForest,0,0.543240,0.638054,0.586842
21,RandomForest,1,0.640853,0.787586,0.706683
22,RandomForest,2,0.764505,0.619640,0.684492
23,RandomForest,3,0.754750,0.598630,0.667685
24,RandomForest,4,1.000000,1.000000,1.000000
25,SVM,0,0.262712,0.087694,0.131495
26,SVM,1,0.283810,0.827778,0.422695
27,SVM,2,0.291045,0.052703,0.089245
28,SVM,3,0.255102,0.174825,0.207469
29,SVM,4,0.935937,0.834262,0.882180
30,SVM,0,0.336170,0.112057,0.168085
31,SVM,1,0.289890,0.837950,0.430758
32,SVM,2,0.318182,0.066486,0.109989
33,SVM,3,0.251101,0.165217,0.199301
34,SVM,4,0.956716,0.859249,0.905367
35,SVM,0,0.246809,0.079019,0.119711
36,SVM,1,0.285443,0.846695,0.426950
37,SVM,2,0.256654,0.186981,0.216346
38,SVM,3,0.317757,0.046703,0.081437
39,SVM,4,0.929374,0.821277,0.871988
40,SVM,0,0.254310,0.078146,0.119554
41,SVM,1,0.288201,0.825485,0.427240
42,SVM,2,0.223592,0.187316,0.203852
43,SVM,3,0.292035,0.044776,0.077647
44,SVM,4,0.957997,0.837571,0.893745
45,SVM,0,0.199170,0.068670,0.102128
46,SVM,1,0.286394,0.830345,0.425893
47,SVM,2,0.246493,0.170124,0.201309
48,SVM,3,0.330275,0.049315,0.085816
49,SVM,4,0.964561,0.865837,0.912536
50,NaiveBayes,0,0.246988,0.057992,0.093929
51,NaiveBayes,1,0.276870,0.894444,0.422850
52,NaiveBayes,2,0.155125,0.075676,0.101726
53,NaiveBayes,3,0.074205,0.029371,0.042084
54,NaiveBayes,4,0.543103,0.350975,0.426396
55,NaiveBayes,0,0.196629,0.049645,0.079275
56,NaiveBayes,1,0.273085,0.864266,0.415032
57,NaiveBayes,2,0.027907,0.016282,0.020566
58,NaiveBayes,3,0.164751,0.062319,0.090431
59,NaiveBayes,4,0.524664,0.313673,0.392617
60,NaiveBayes,0,0.247423,0.065395,0.103448
61,NaiveBayes,1,0.262467,0.843882,0.400400
62,NaiveBayes,2,0.037500,0.020776,0.026738
63,NaiveBayes,3,0.172549,0.060440,0.089522
64,NaiveBayes,4,0.503226,0.331915,0.400000
65,NaiveBayes,0,0.213542,0.054305,0.086589
66,NaiveBayes,1,0.271503,0.865651,0.413360
67,NaiveBayes,2,0.061053,0.042773,0.050304
68,NaiveBayes,3,0.254545,0.056988,0.093126
69,NaiveBayes,4,0.551502,0.362994,0.437819
70,NaiveBayes,0,0.162791,0.070100,0.098000
71,NaiveBayes,1,0.267387,0.853793,0.407237
72,NaiveBayes,2,0.065574,0.027663,0.038911
73,NaiveBayes,3,0.182243,0.053425,0.082627
74,NaiveBayes,4,0.531183,0.341632,0.415825
75,KNN,0,0.356150,0.471004,0.405603
76,KNN,1,0.417440,0.625000,0.500556
77,KNN,2,0.452427,0.314865,0.371315
78,KNN,3,0.506631,0.267133,0.349817
79,KNN,4,1.000000,0.967967,0.983723
80,KNN,0,0.348253,0.452482,0.393584
81,KNN,1,0.413382,0.624654,0.497518
82,KNN,2,0.439490,0.280868,0.342715
83,KNN,3,0.503817,0.286957,0.365651
84,KNN,4,1.000000,0.977212,0.988475
85,KNN,0,0.351570,0.472752,0.403254
86,KNN,1,0.399061,0.597750,0.478604
87,KNN,2,0.424431,0.283934,0.340249
88,KNN,3,0.518717,0.266484,0.352087
89,KNN,4,1.000000,0.980142,0.989971
90,KNN,0,0.409534,0.500662,0.450536
91,KNN,1,0.445161,0.668975,0.534588
92,KNN,2,0.450730,0.364307,0.402936
93,KNN,3,0.487252,0.233379,0.315596
94,KNN,4,1.000000,0.975989,0.987848
95,KNN,0,0.350101,0.497854,0.411105
96,KNN,1,0.428433,0.611034,0.503695
97,KNN,2,0.483871,0.311203,0.378788
98,KNN,3,0.512755,0.275342,0.358289
99,KNN,4,1.000000,0.988935,0.994437
100,Bagging,0,0.566667,0.625177,0.594486
101,Bagging,1,0.616760,0.766667,0.683591
102,Bagging,2,0.728000,0.614865,0.666667
103,Bagging,3,0.743151,0.606993,0.668206
104,Bagging,4,1.000000,0.997214,0.998605
105,Bagging,0,0.545333,0.580142,0.562199
106,Bagging,1,0.637375,0.793629,0.706971
107,Bagging,2,0.717138,0.584803,0.644245
108,Bagging,3,0.716887,0.627536,0.669243
109,Bagging,4,1.000000,1.000000,1.000000
110,Bagging,0,0.563107,0.632153,0.595635
