0,RandomForest,0,0.282776,0.311174,0.296296
1,RandomForest,1,0.588774,0.713889,0.645323
2,RandomForest,2,0.291401,0.247297,0.267544
3,RandomForest,3,0.275290,0.232168,0.251897
4,RandomForest,4,1.000000,1.000000,1.000000
5,RandomForest,0,0.320704,0.336170,0.328255
6,RandomForest,1,0.599315,0.727147,0.657071
7,RandomForest,2,0.314530,0.249661,0.278366
8,RandomForest,3,0.278287,0.263768,0.270833
9,RandomForest,4,1.000000,1.000000,1.000000
10,RandomForest,0,0.320755,0.324251,0.322493
11,RandomForest,1,0.587750,0.701828,0.639744
12,RandomForest,2,0.292264,0.282548,0.287324
13,RandomForest,3,0.314662,0.262363,0.286142
14,RandomForest,4,1.000000,0.998582,0.999290
15,RandomForest,0,0.319303,0.291391,0.304709
16,RandomForest,1,0.610190,0.713296,0.657727
17,RandomForest,2,0.263636,0.299410,0.280387
18,RandomForest,3,0.297114,0.237449,0.263952
19,RandomForest,4,1.000000,1.000000,1.000000
20,RandomForest,0,0.309019,0.333333,0.320716
21,RandomForest,1,0.585366,0.695172,0.635561
22,RandomForest,2,0.298165,0.269710,0.283224
23,RandomForest,3,0.294408,0.245205,0.267564
24,RandomForest,4,1.000000,1.000000,1.000000
25,SVM,0,0.236638,0.688826,0.352260
26,SVM,1,0.391459,0.305556,0.343214
27,SVM,2,0.000000,0.000000,0.000000
28,SVM,3,0.309816,0.141259,0.194044
29,SVM,4,1.000000,0.910864,0.953353
30,SVM,0,0.239919,0.675177,0.354035
31,SVM,1,0.359532,0.297784,0.325758
32,SVM,2,0.000000,0.000000,0.000000
33,SVM,3,0.277439,0.131884,0.178782
34,SVM,4,1.000000,0.924933,0.961003
35,SVM,0,0.253140,0.713896,0.373752
36,SVM,1,0.647059,0.154712,0.249716
37,SVM,2,0.344937,0.150970,0.210019
38,SVM,3,0.237975,0.129121,0.167409
39,SVM,4,1.000000,0.920567,0.958641
40,SVM,0,0.000000,0.000000,0.000000
41,SVM,1,0.708571,0.171745,0.276477
42,SVM,2,0.240419,0.980826,0.386179
43,SVM,3,0.000000,0.000000,0.000000
44,SVM,4,1.000000,0.930791,0.964155
45,SVM,0,0.247905,0.804006,0.378962
46,SVM,1,0.689266,0.168276,0.270510
47,SVM,2,0.381295,0.073306,0.122970
48,SVM,3,0.213296,0.105479,0.141155
49,SVM,4,1.000000,0.907331,0.951414
50,NaiveBayes,0,0.258034,0.760962,0.385387
51,NaiveBayes,1,0.212157,0.247222,0.228352
52,NaiveBayes,2,0.268085,0.085135,0.129231
53,NaiveBayes,3,0.000000,0.000000,0.000000
54,NaiveBayes,4,0.666667,0.409471,0.507334
55,NaiveBayes,0,0.259001,0.683688,0.375682
56,NaiveBayes,1,0.198847,0.286704,0.234827
57,NaiveBayes,2,0.349693,0.077341,0.126667
58,NaiveBayes,3,0.214286,0.008696,0.016713
59,NaiveBayes,4,0.664694,0.451743,0.537909
60,NaiveBayes,0,0.264935,0.694823,0.383603
61,NaiveBayes,1,0.152990,0.154712,0.153846
62,NaiveBayes,2,0.357143,0.013850,0.026667
63,NaiveBayes,3,0.261905,0.166209,0.203361
64,NaiveBayes,4,0.635193,0.419858,0.505551
65,NaiveBayes,0,0.260793,0.592053,0.362090
66,NaiveBayes,1,0.181686,0.173130,0.177305
67,NaiveBayes,2,0.210648,0.134218,0.163964
68,NaiveBayes,3,0.360248,0.157395,0.219075
69,NaiveBayes,4,0.621622,0.389831,0.479167
70,NaiveBayes,0,0.256321,0.739628,0.380707
71,NaiveBayes,1,0.192733,0.168276,0.179676
72,NaiveBayes,2,0.000000,0.000000,0.000000
73,NaiveBayes,3,0.231969,0.163014,0.191472
74,NaiveBayes,4,0.705747,0.424620,0.530225
75,KNN,0,0.264428,0.356436,0.303614
76,KNN,1,0.428571,0.525000,0.471910
77,KNN,2,0.312292,0.254054,0.280179
78,KNN,3,0.285393,0.177622,0.218966
79,KNN,4,1.000000,1.000000,1.000000
80,KNN,0,0.282105,0.380142,0.323867
81,KNN,1,0.428904,0.509695,0.465823
82,KNN,2,0.301695,0.241520,0.268274
83,KNN,3,0.256579,0.169565,0.204188
84,KNN,4,1.000000,1.000000,1.000000
85,KNN,0,0.279289,0.363760,0.315976
86,KNN,1,0.409502,0.509142,0.453918
87,KNN,2,0.263328,0.225762,0.243102
88,KNN,3,0.288330,0.173077,0.216309
89,KNN,4,1.000000,0.998582,0.999290
90,KNN,0,0.296809,0.369536,0.329204
91,KNN,1,0.407910,0.500000,0.449284
92,KNN,2,0.273414,0.266962,0.270149
93,KNN,3,0.274074,0.150611,0.194396
94,KNN,4,1.000000,1.000000,1.000000
95,KNN,0,0.283755,0.384835,0.326655
96,KNN,1,0.410596,0.513103,0.456162
97,KNN,2,0.304140,0.264177,0.282754
98,KNN,3,0.281013,0.152055,0.197333
99,KNN,4,1.000000,1.000000,1.000000
100,Bagging,0,0.285896,0.318246,0.301205
101,Bagging,1,0.574686,0.700000,0.631183
102,Bagging,2,0.313480,0.270270,0.290276
103,Bagging,3,0.277108,0.225175,0.248457
104,Bagging,4,1.000000,0.998607,0.999303
105,Bagging,0,0.314677,0.358865,0.335321
