0,RandomForest,0,0.278571,0.265909,0.272093
1,RandomForest,1,0.496337,0.698454,0.580300
2,RandomForest,2,0.317280,0.260465,0.286079
3,RandomForest,3,0.289003,0.250000,0.268090
4,RandomForest,4,1.000000,1.000000,1.000000
5,RandomForest,0,0.301370,0.314286,0.307692
6,RandomForest,1,0.591954,0.692825,0.638430
7,RandomForest,2,0.305000,0.293269,0.299020
8,RandomForest,3,0.290960,0.238426,0.262087
9,RandomForest,4,1.000000,1.000000,1.000000
10,RandomForest,0,0.322353,0.333333,0.327751
11,RandomForest,1,0.584291,0.660173,0.619919
12,RandomForest,2,0.316547,0.317308,0.316927
13,RandomForest,3,0.323120,0.267281,0.292560
14,RandomForest,4,1.000000,1.000000,1.000000
15,RandomForest,0,0.354260,0.364896,0.359499
16,RandomForest,1,0.507353,0.668281,0.576803
17,RandomForest,2,0.310627,0.244635,0.273709
18,RandomForest,3,0.318878,0.286041,0.301568
19,RandomForest,4,1.000000,1.000000,1.000000
20,RandomForest,0,0.320574,0.293860,0.306636
21,RandomForest,1,0.530686,0.651885,0.585075
22,RandomForest,2,0.317949,0.287037,0.301703
23,RandomForest,3,0.277487,0.261728,0.269377
24,RandomForest,4,1.000000,1.000000,1.000000
25,SVM,0,0.263362,0.615909,0.368958
26,SVM,1,0.237366,0.399485,0.297791
27,SVM,2,0.263158,0.046512,0.079051
28,SVM,3,0.000000,0.000000,0.000000
29,SVM,4,1.000000,0.893333,0.943662
30,SVM,0,0.240000,0.714286,0.359281
31,SVM,1,0.335938,0.096413,0.149826
32,SVM,2,0.242105,0.221154,0.231156
33,SVM,3,0.000000,0.000000,0.000000
34,SVM,4,1.000000,0.901345,0.948113
35,SVM,0,0.249527,0.963504,0.396396
36,SVM,1,0.351852,0.123377,0.182692
37,SVM,2,0.615385,0.019231,0.037296
38,SVM,3,0.000000,0.000000,0.000000
39,SVM,4,1.000000,0.906178,0.950780
40,SVM,0,0.241181,0.678984,0.355932
41,SVM,1,0.261307,0.251816,0.256473
42,SVM,2,0.000000,0.000000,0.000000
43,SVM,3,0.262500,0.096110,0.140704
44,SVM,4,1.000000,0.924574,0.960809
45,SVM,0,0.000000,0.000000,0.000000
46,SVM,1,0.408000,0.113082,0.177083
47,SVM,2,0.000000,0.000000,0.000000
48,SVM,3,0.234004,0.948148,0.375367
49,SVM,4,1.000000,0.944712,0.971570
50,NaiveBayes,0,0.263993,0.718182,0.386072
51,NaiveBayes,1,0.236559,0.113402,0.153310
52,NaiveBayes,2,0.263636,0.067442,0.107407
53,NaiveBayes,3,0.237569,0.095133,0.135861
54,NaiveBayes,4,0.827160,0.893333,0.858974
55,NaiveBayes,0,0.246457,0.745238,0.370414
56,NaiveBayes,1,0.251515,0.186099,0.213918
57,NaiveBayes,2,0.160000,0.009615,0.018141
58,NaiveBayes,3,0.297872,0.032407,0.058455
59,NaiveBayes,4,0.807377,0.883408,0.843683
60,NaiveBayes,0,0.250000,0.754258,0.375530
61,NaiveBayes,1,0.220395,0.145022,0.174935
62,NaiveBayes,2,0.280000,0.016827,0.031746
63,NaiveBayes,3,0.261261,0.066820,0.106422
64,NaiveBayes,4,0.827083,0.908467,0.865867
65,NaiveBayes,0,0.244866,0.715935,0.364921
66,NaiveBayes,1,0.220588,0.036320,0.062370
67,NaiveBayes,2,0.220149,0.126609,0.160763
68,NaiveBayes,3,0.298851,0.059497,0.099237
69,NaiveBayes,4,0.794055,0.909976,0.848073
70,NaiveBayes,0,0.000000,0.000000,0.000000
71,NaiveBayes,1,0.108108,0.008869,0.016393
72,NaiveBayes,2,0.243326,0.738426,0.366036
73,NaiveBayes,3,0.228659,0.185185,0.204638
74,NaiveBayes,4,0.801653,0.932692,0.862222
75,KNN,0,0.299283,0.379545,0.334669
76,KNN,1,0.408929,0.590206,0.483122
77,KNN,2,0.283286,0.232558,0.255428
78,KNN,3,0.317992,0.168142,0.219971
79,KNN,4,1.000000,1.000000,1.000000
80,KNN,0,0.291280,0.373810,0.327424
81,KNN,1,0.467681,0.551570,0.506173
82,KNN,2,0.278820,0.250000,0.263625
83,KNN,3,0.293478,0.187500,0.228814
84,KNN,4,1.000000,1.000000,1.000000
85,KNN,0,0.260949,0.347932,0.298227
86,KNN,1,0.439791,0.545455,0.486957
87,KNN,2,0.285285,0.228365,0.253672
88,KNN,3,0.289963,0.179724,0.221906
89,KNN,4,1.000000,1.000000,1.000000
90,KNN,0,0.268908,0.369515,0.311284
91,KNN,1,0.387153,0.539952,0.450961
92,KNN,2,0.312121,0.221030,0.258794
93,KNN,3,0.274194,0.155606,0.198540
94,KNN,4,1.000000,1.000000,1.000000
95,KNN,0,0.312268,0.368421,0.338028
96,KNN,1,0.410000,0.545455,0.468126
97,KNN,2,0.290909,0.222222,0.251969
98,KNN,3,0.253623,0.172840,0.205580
99,KNN,4,1.000000,1.000000,1.000000
100,Bagging,0,0.315534,0.295455,0.305164
101,Bagging,1,0.476764,0.713918,0.571723
102,Bagging,2,0.317680,0.267442,0.290404
103,Bagging,3,0.287324,0.225664,0.252788
104,Bagging,4,1.000000,1.000000,1.000000
105,Bagging,0,0.288056,0.292857,0.290437
106,Bagging,1,0.549242,0.650224,0.595483
107,Bagging,2,0.313107,0.310096,0.311594
108,Bagging,3,0.331412,0.266204,0.295250
109,Bagging,4,1.000000,1.000000,1.000000
110,Bagging,0,0.272109,0.291971,0.281690
111,Bagging,1,0.561594,0.670996,0.611440
112,Bagging,2,0.274869,0.252404,0.263158
113,Bagging,3,0.290230,0.232719,0.258312
114,Bagging,4,1.000000,1.000000,1.000000
115,Bagging,0,0.349099,0.357968,0.353478
116,Bagging,1,0.462609,0.644068,0.538462
117,Bagging,2,0.310734,0.236052,0.268293
118,Bagging,3,0.305851,0.263158,0.282903
119,Bagging,4,1.000000,1.000000,1.000000
120,Bagging,0,0.314685,0.296053,0.305085
121,Bagging,1,0.523381,0.645233,0.577954
122,Bagging,2,0.307065,0.261574,0.282500
123,Bagging,3,0.304348,0.293827,0.298995
124,Bagging,4,1.000000,1.000000,1.000000
125,AdaBoost,0,0.303797,0.109091,0.160535
126,AdaBoost,1,0.301628,0.907216,0.452733
127,AdaBoost,2,0.326087,0.174419,0.227273
128,AdaBoost,3,0.352941,0.119469,0.178512
129,AdaBoost,4,0.993363,0.997778,0.995565
130,AdaBoost,0,0.346008,0.216667,0.266471
131,AdaBoost,1,0.338951,0.811659,0.478203
132,AdaBoost,2,0.296578,0.187500,0.229750
133,AdaBoost,3,0.235294,0.064815,0.101633
134,AdaBoost,4,0.997763,1.000000,0.998880
135,AdaBoost,0,0.250000,0.021898,0.040268
136,AdaBoost,1,0.399177,0.209957,0.275177
137,AdaBoost,2,0.242522,0.721154,0.362976
138,AdaBoost,3,0.314010,0.149770,0.202808
139,AdaBoost,4,1.000000,1.000000,1.000000
140,AdaBoost,0,0.250000,0.087760,0.129915
141,AdaBoost,1,0.421788,0.365617,0.391699
142,AdaBoost,2,0.254839,0.508584,0.339542
143,AdaBoost,3,0.203226,0.144165,0.168675
144,AdaBoost,4,1.000000,0.997567,0.998782
145,AdaBoost,0,0.000000,0.000000,0.000000
146,AdaBoost,1,0.588235,0.110865,0.186567
147,AdaBoost,2,0.316583,0.145833,0.199683
148,AdaBoost,3,0.227023,0.817284,0.355341
149,AdaBoost,4,0.995215,1.000000,0.997602
