file_name,format,entropy,mean,variance,std_dev,skewness,kurtosis,energy,rms,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,histogram_11,histogram_12,histogram_13,histogram_14,histogram_15,histogram_16,histogram_17,histogram_18,histogram_19,histogram_20,histogram_21,histogram_22,histogram_23,histogram_24,histogram_25,histogram_26,histogram_27,histogram_28,histogram_29,histogram_30,histogram_31,histogram_32,histogram_33,histogram_34,histogram_35,histogram_36,histogram_37,histogram_38,histogram_39,histogram_40,histogram_41,histogram_42,histogram_43,histogram_44,histogram_45,histogram_46,histogram_47,histogram_48,histogram_49,histogram_50,histogram_51,histogram_52,histogram_53,histogram_54,histogram_55,histogram_56,histogram_57,histogram_58,histogram_59,histogram_60,histogram_61,histogram_62,histogram_63,histogram_64,histogram_65,histogram_66,histogram_67,histogram_68,histogram_69,histogram_70,histogram_71,histogram_72,histogram_73,histogram_74,histogram_75,histogram_76,histogram_77,histogram_78,histogram_79,histogram_80,histogram_81,histogram_82,histogram_83,histogram_84,histogram_85,histogram_86,histogram_87,histogram_88,histogram_89,histogram_90,histogram_91,histogram_92,histogram_93,histogram_94,histogram_95,histogram_96,histogram_97,histogram_98,histogram_99,histogram_100,histogram_101,histogram_102,histogram_103,histogram_104,histogram_105,histogram_106,histogram_107,histogram_108,histogram_109,histogram_110,histogram_111,histogram_112,histogram_113,histogram_114,histogram_115,histogram_116,histogram_117,histogram_118,histogram_119,histogram_120,histogram_121,histogram_122,histogram_123,histogram_124,histogram_125,histogram_126,histogram_127,histogram_128,histogram_129,histogram_130,histogram_131,histogram_132,histogram_133,histogram_134,histogram_135,histogram_136,histogram_137,histogram_138,histogram_139,histogram_140,histogram_141,histogram_142,histogram_143,histogram_144,histogram_145,histogram_146,histogram_147,histogram_148,histogram_149,histogram_150,histogram_151,histogram_152,histogram_153,histogram_154,histogram_155,histogram_156,histogram_157,histogram_158,histogram_159,histogram_160,histogram_161,histogram_162,histogram_163,histogram_164,histogram_165,histogram_166,histogram_167,histogram_168,histogram_169,histogram_170,histogram_171,histogram_172,histogram_173,histogram_174,histogram_175,histogram_176,histogram_177,histogram_178,histogram_179,histogram_180,histogram_181,histogram_182,histogram_183,histogram_184,histogram_185,histogram_186,histogram_187,histogram_188,histogram_189,histogram_190,histogram_191,histogram_192,histogram_193,histogram_194,histogram_195,histogram_196,histogram_197,histogram_198,histogram_199,histogram_200,histogram_201,histogram_202,histogram_203,histogram_204,histogram_205,histogram_206,histogram_207,histogram_208,histogram_209,histogram_210,histogram_211,histogram_212,histogram_213,histogram_214,histogram_215,histogram_216,histogram_217,histogram_218,histogram_219,histogram_220,histogram_221,histogram_222,histogram_223,histogram_224,histogram_225,histogram_226,histogram_227,histogram_228,histogram_229,histogram_230,histogram_231,histogram_232,histogram_233,histogram_234,histogram_235,histogram_236,histogram_237,histogram_238,histogram_239,histogram_240,histogram_241,histogram_242,histogram_243,histogram_244,histogram_245,histogram_246,histogram_247,histogram_248,histogram_249,histogram_250,histogram_251,histogram_252,histogram_253,histogram_254,histogram_255,algorithm
file0867.txt.enc,txt_ecb,7.981623851587428,127.426592495637,5442.272534549472,73.77175973602279,-0.006880195146682896,-1.1914797251103042,957737,10.22082213234738,33,48,31,37,36,46,42,33,34,37,35,42,32,39,32,35,34,26,29,32,30,32,34,38,40,31,38,39,23,39,39,44,36,34,39,38,36,40,39,36,36,37,37,31,40,26,44,38,40,36,31,42,44,32,35,33,39,30,35,34,40,24,31,41,42,35,41,39,40,27,28,30,37,35,34,42,37,28,36,38,45,35,38,40,32,18,22,35,33,37,37,32,39,33,32,36,41,41,39,49,39,40,28,35,37,47,42,35,29,34,32,28,41,37,29,33,33,32,42,37,38,34,42,31,36,33,29,37,38,23,39,29,40,28,28,36,41,38,46,34,39,24,32,35,35,36,33,29,46,32,40,40,47,28,36,37,41,36,39,35,33,28,36,53,38,37,35,33,40,40,34,49,34,43,42,38,45,39,40,44,34,47,24,36,44,40,31,23,35,40,41,35,49,38,37,28,25,36,40,30,29,42,40,32,26,36,36,34,43,42,29,40,47,40,33,38,28,42,27,30,42,37,27,38,28,29,32,33,38,37,22,42,38,38,29,36,26,35,32,33,34,33,31,30,39,41,33,38,33,38,41,34,39,39,34,44,DES
file0877.txt.enc,txt_ecb,7.981966993784389,127.4372841105354,5504.225557218072,74.19046810216304,0.017669458302640908,-1.2022204978649362,985503,10.314061155187774,29,33,40,42,30,36,36,41,31,38,42,36,27,41,35,43,33,34,36,34,47,31,36,40,31,38,36,39,37,27,37,37,33,35,41,42,26,32,38,33,32,45,44,47,26,41,38,38,31,41,43,29,28,40,41,37,33,41,37,40,43,23,47,37,41,31,32,34,40,39,26,35,39,32,37,37,34,33,41,39,28,42,32,44,40,37,39,34,39,39,38,32,40,46,37,33,41,29,38,38,28,45,36,47,31,42,30,30,35,37,32,43,35,33,37,31,29,38,44,36,40,40,27,33,32,31,34,39,36,42,34,38,43,33,38,46,36,31,43,35,37,40,33,33,55,31,36,27,33,28,46,30,25,24,42,36,38,40,49,34,33,39,35,36,37,40,33,49,37,37,33,29,27,41,29,31,42,38,37,36,34,42,36,26,36,27,24,29,29,23,37,38,28,35,51,44,28,30,46,30,32,33,42,55,28,34,33,32,28,37,34,30,34,36,37,42,33,36,31,37,39,28,34,37,34,36,32,37,38,34,43,38,41,34,36,33,31,35,38,47,37,36,43,48,45,38,37,50,39,42,39,28,28,36,39,40,DES
file0712.txt.enc,txt_ecb,7.963295865467284,127.99960063897764,5471.64177300345,73.97054665881177,-0.022968535631066954,-1.2097953626782483,534526,10.331235401447776,18,24,22,28,27,23,23,22,20,15,14,15,22,14,18,25,16,19,23,17,21,17,12,18,21,25,20,19,11,17,21,15,26,22,11,12,14,11,17,21,19,21,19,20,24,24,17,17,18,23,21,13,20,23,12,27,18,19,21,23,16,22,22,20,13,27,19,18,18,14,26,25,16,22,14,21,21,22,24,19,14,25,21,26,25,21,22,17,18,17,24,27,21,20,19,22,14,20,19,13,16,24,17,21,23,23,23,20,11,19,19,27,24,12,18,14,21,26,26,13,11,17,10,14,17,21,19,21,13,12,12,23,13,27,20,25,16,26,15,15,25,25,14,21,13,11,20,27,21,24,14,23,15,19,10,18,18,16,19,22,18,23,17,18,24,16,15,16,27,21,26,21,21,31,23,20,22,20,24,22,26,13,25,18,18,19,15,20,21,21,18,20,22,21,25,17,27,16,31,18,16,26,21,12,18,18,16,15,18,15,17,16,25,17,18,20,15,28,21,20,32,21,30,21,20,26,22,22,19,14,22,20,19,17,21,22,21,22,20,18,14,18,19,20,23,24,16,21,18,22,20,16,13,17,18,14,DES
file0702.txt.enc,txt_ecb,7.9662664700525845,126.28538461538461,5529.337401775148,74.35951453428908,0.00932868219798836,-1.2043600077182968,536162,10.15421473689999,25,28,21,17,26,20,33,24,21,22,24,25,19,18,23,13,21,22,19,21,17,18,18,21,23,12,20,19,24,18,19,22,24,17,29,19,23,22,18,19,24,16,19,25,25,14,14,18,17,27,17,22,25,22,20,22,27,18,17,24,24,26,31,20,23,18,16,21,22,18,23,21,20,16,21,20,23,26,18,16,24,19,22,18,16,20,23,25,13,21,21,19,21,16,16,14,18,20,21,17,29,29,9,21,20,16,11,33,13,15,17,18,24,18,18,19,17,26,19,18,18,25,23,18,14,20,20,22,32,21,21,21,16,13,26,19,17,18,27,22,13,15,9,15,19,23,16,21,18,15,17,24,20,19,25,19,27,21,22,16,17,30,26,32,21,23,21,19,24,19,21,24,19,24,15,29,22,26,27,21,26,20,8,17,27,20,24,21,22,14,27,18,11,15,15,22,24,17,19,20,17,18,25,29,16,20,24,16,19,23,20,25,15,17,18,21,15,17,18,25,25,27,17,18,16,25,16,18,18,16,17,20,18,15,21,12,20,20,19,20,21,20,22,17,17,18,15,24,30,25,18,23,16,24,24,22,DES
file1006.txt.enc,txt_ecb,7.960598906550239,126.80652173913043,5408.60647920605,73.54322864279246,0.004557913876576245,-1.192615406985595,484734,10.265327881842797,16,19,17,9,22,21,24,15,19,20,25,24,14,18,19,13,26,13,19,12,20,14,15,16,18,15,17,22,18,18,15,20,17,20,19,20,12,20,10,21,16,10,23,24,22,17,15,18,20,17,24,21,18,6,20,18,25,23,21,17,16,15,17,20,20,24,16,22,17,21,19,28,17,22,21,19,16,18,18,11,21,15,11,22,18,13,16,20,12,16,17,19,14,18,15,15,25,10,17,27,19,15,17,15,20,24,22,17,11,14,19,21,11,19,12,19,26,18,14,23,13,16,14,18,26,18,26,24,19,12,16,24,14,11,20,23,17,26,16,19,13,18,23,15,23,15,14,18,21,20,19,21,19,22,14,13,17,15,18,27,16,12,24,18,19,15,18,14,17,11,14,16,24,15,15,20,22,22,29,17,17,15,28,23,15,11,18,16,21,22,25,26,20,17,18,15,14,17,14,16,16,13,16,13,14,16,22,12,22,17,23,23,25,14,30,24,15,22,16,16,18,17,17,14,19,17,20,13,12,13,19,13,15,21,20,14,20,18,13,17,13,15,14,26,19,17,20,19,13,16,20,14,10,23,19,19,DES
file1016.txt.enc,txt_ecb,7.97399566476011,126.31719367588933,5504.143459318221,74.18991480867344,0.009285228115915525,-1.214027230476702,635282,10.228628222279756,20,36,23,24,20,27,24,23,25,26,24,21,16,26,21,36,19,33,30,27,27,25,23,23,30,25,23,21,32,25,22,20,28,28,28,27,26,26,20,23,24,24,21,19,23,20,19,25,30,20,29,20,25,29,23,25,21,22,24,18,34,21,20,26,23,33,18,19,22,24,28,17,28,19,27,27,22,32,21,20,20,25,25,25,26,25,28,28,17,24,32,13,17,22,20,20,12,22,22,20,29,32,19,29,30,25,28,18,24,24,26,24,17,23,31,22,26,23,20,19,23,24,21,21,19,17,24,28,28,22,22,23,32,26,35,25,21,27,22,26,17,24,29,25,20,19,26,22,26,20,23,22,23,26,15,14,22,22,27,22,35,25,27,19,24,19,23,22,28,26,23,24,21,20,18,29,24,20,31,25,22,20,23,13,20,24,18,26,31,26,20,26,28,28,25,22,33,28,27,22,18,22,23,15,20,25,27,25,25,21,23,23,25,30,30,28,36,24,14,17,27,25,33,15,29,18,24,18,22,21,24,21,20,25,27,21,19,26,23,23,25,16,27,22,34,22,26,19,25,24,27,16,19,18,22,26,DES
file1064.txt.enc,txt_ecb,7.9414620315435105,125.29432059447983,5367.119585578747,73.2606277995128,0.02409477822002455,-1.183697585989594,397835,10.275336352401773,8,22,14,18,17,10,12,9,23,23,18,13,15,10,17,10,17,13,17,11,16,15,14,20,15,18,14,13,15,18,15,15,17,7,15,22,13,19,13,12,17,18,9,18,13,21,8,19,21,11,7,15,14,24,17,23,7,11,14,17,19,15,22,15,16,12,13,11,24,14,16,10,16,16,20,17,5,12,13,20,17,16,24,14,17,21,14,20,9,10,23,8,15,13,8,10,13,12,17,22,11,10,16,10,20,11,10,16,12,14,15,15,11,15,14,18,13,15,13,20,12,17,11,10,12,10,10,18,18,14,8,12,23,26,12,13,20,20,13,19,13,18,18,17,13,16,11,13,9,21,15,22,14,15,10,17,19,13,19,16,7,15,19,19,14,11,24,10,10,13,20,27,20,11,19,14,11,15,16,10,13,17,15,14,12,18,13,19,14,16,24,16,6,15,14,18,9,21,13,16,13,11,21,15,12,17,10,14,15,18,14,12,11,10,15,16,15,9,14,17,10,16,16,15,13,13,12,11,15,13,13,9,13,7,9,13,14,14,12,16,15,14,19,10,10,16,13,26,17,5,13,12,17,7,13,18,DES
file1074.txt.enc,txt_ecb,7.9596895876771105,126.48044064748201,5479.621469949715,74.02446534727363,-0.02265380593783957,-1.200518563149827,462731,10.199571069412674,20,25,16,13,23,16,20,28,16,20,15,19,19,27,20,20,18,20,25,16,18,12,23,22,15,14,18,19,18,20,22,20,21,18,17,15,9,16,16,10,9,22,22,13,21,22,13,15,9,14,15,16,15,12,16,19,19,15,15,15,16,21,13,21,13,13,16,17,11,24,16,20,16,21,26,15,16,24,12,14,16,20,21,14,18,16,15,18,24,18,15,16,17,23,20,16,13,19,14,14,22,17,21,16,20,13,12,14,18,13,13,13,22,17,17,14,14,12,22,15,12,12,17,19,15,20,22,12,23,15,22,9,19,16,19,19,19,23,19,20,17,16,16,18,16,14,16,25,19,17,13,19,17,13,26,22,16,21,23,16,24,19,23,18,24,12,14,13,21,18,16,27,16,16,16,14,13,22,13,25,18,17,17,19,29,7,11,15,14,13,18,20,24,16,21,19,26,12,16,22,15,12,19,19,24,21,13,21,26,16,14,13,22,20,15,13,26,18,18,18,14,14,15,16,22,15,21,21,16,16,16,13,14,15,9,21,21,18,13,16,19,21,18,12,11,14,16,15,15,22,17,22,22,9,10,13,DES
file0770.txt.enc,txt_ecb,7.971534910383241,126.69645225464191,5399.037334893609,73.47814188514575,0.021509797740271418,-1.1882889808910972,639963,10.300226298665168,27,19,31,26,21,22,15,26,27,18,28,20,27,22,22,29,20,28,19,22,21,23,28,26,13,21,22,24,24,26,21,21,28,21,18,20,27,20,27,22,16,23,18,27,28,24,23,20,34,25,22,20,31,34,21,23,18,22,19,27,22,23,23,24,24,27,26,27,30,25,27,27,27,34,29,28,22,21,27,29,22,19,24,31,17,26,30,21,22,21,27,31,23,22,20,22,21,32,25,18,22,24,25,16,23,27,31,17,16,36,33,28,25,33,21,24,26,17,16,29,24,18,22,21,26,17,23,27,22,21,19,24,26,32,22,26,28,25,24,16,21,19,20,19,22,30,21,21,30,21,26,17,23,24,19,34,22,25,24,20,21,24,26,18,26,23,19,24,21,21,28,24,18,41,25,19,24,27,26,20,25,17,18,20,24,17,28,19,21,29,26,21,25,27,23,24,29,33,21,30,18,19,36,31,18,22,23,21,13,24,22,20,32,20,28,17,24,24,17,21,32,24,22,31,30,17,18,23,20,29,13,22,18,19,24,24,20,27,23,25,23,19,23,23,19,15,26,22,17,22,33,37,18,22,23,24,DES
file0608.txt.enc,txt_ecb,7.966849228532702,128.4671148255814,5411.667523216465,73.56403688771073,-0.029674571776633903,-1.1909828782751108,579979,10.265188335815736,19,19,22,24,22,26,17,21,18,24,28,20,19,21,19,29,21,26,24,24,13,25,12,19,15,20,22,22,14,23,18,18,22,17,22,27,24,24,24,18,26,24,19,20,25,12,16,21,20,24,24,22,18,27,13,23,12,23,17,22,22,24,19,21,21,13,28,30,22,20,17,24,23,26,21,11,26,31,22,27,19,30,13,22,19,22,17,25,15,10,19,25,15,27,24,22,19,23,23,20,19,14,24,15,20,25,22,23,18,20,23,25,21,23,23,26,21,16,25,23,23,22,30,20,17,25,17,20,23,27,26,21,16,17,15,14,19,30,21,20,24,20,20,21,22,17,15,25,24,25,33,40,30,24,23,24,24,20,25,23,20,23,21,20,21,15,20,22,22,19,18,15,20,18,20,17,19,27,19,25,13,25,27,27,15,25,21,15,14,22,28,21,24,33,26,24,21,21,27,18,25,32,28,24,26,23,17,20,30,13,30,24,22,23,21,25,29,18,22,23,22,21,24,17,20,26,20,19,13,15,17,19,22,20,19,27,25,13,25,21,26,21,26,14,32,22,16,15,21,15,27,18,24,16,24,24,DES
